lesson_date,year,month,month_name,weekday,time_block,student_id,tutor_id,mode,duration_minutes,lesson_id,student_name,age_group,cefr_level,learning_goal,assigned_tutor_id,assigned_tutor_name,prep_profile,sibling_group_id,tutor_name,experience_level,hourly_rate,preferred_mode,home_area,status,prep_time_minutes,travel_time_minutes,platform,base_price,discount_type,final_price
24/01/2026,2026,1,January,Saturday,12:00-13:00,112,1,in_person,90,3114,Dorota Feluś,teen,A2,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,15,in_person,180,long_lesson_discount,165.6
24/01/2026,2026,1,January,Saturday,12:00-13:00,41,4,in_person,60,3115,Andrzej Klyta,teen,B1,school,4,pani Bianka Kolanko,high,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,20,30,in_person,110,none,110
24/01/2026,2026,1,January,Saturday,13:00-14:00,22,1,in_person,60,3116,Natasza Horbacz,exam_prep,B2,matura_basic,1,Marcin Szymków,low,,Marcin Szymków,senior,120,mixed,Warsaw,completed,5,10,in_person,120,none,120
24/01/2026,2026,1,January,Saturday,13:00-14:00,84,1,in_person,45,3117,Tobiasz Wojtalewicz,child,A1,school,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,20,25,in_person,90,none,90
24/01/2026,2026,1,January,Saturday,13:00-14:00,19,2,online,60,3118,Sylwia Nazar,pre_teen,A1,school,2,pani Agnieszka Słomiany,high,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,20,0,Zoom,100,none,100
24/01/2026,2026,1,January,Saturday,13:00-14:00,53,2,in_person,60,3119,Maurycy Pryk,child,A1,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,10,in_person,100,none,100
24/01/2026,2026,1,January,Saturday,13:00-14:00,55,4,in_person,45,3120,pani Malwina Ogłaza,child,A1,school,4,pani Bianka Kolanko,high,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,15,15,in_person,82.5,none,82.5
24/01/2026,2026,1,January,Saturday,13:00-14:00,82,4,in_person,60,3121,Bruno Suchora,child,A1,school,4,pani Bianka Kolanko,high,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,20,10,in_person,110,none,110
24/01/2026,2026,1,January,Saturday,14:00-15:00,10,1,in_person,60,3122,Adrianna Pielech,teen,A2,school,1,Marcin Szymków,low,,Marcin Szymków,senior,120,mixed,Warsaw,completed,5,10,in_person,120,none,120
24/01/2026,2026,1,January,Saturday,14:00-15:00,52,1,online,60,3123,pani Roksana Tatarek,exam_prep,B2,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,0,Skype,120,none,120
24/01/2026,2026,1,January,Saturday,14:00-15:00,103,1,in_person,60,3124,Anastazja Luberda,teen,A2,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,25,in_person,120,none,120
24/01/2026,2026,1,January,Saturday,15:00-16:00,18,2,in_person,90,3125,pani Adrianna Cieplucha,exam_prep,B2,matura_extended,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,40,in_person,150,long_lesson_discount,138
26/01/2026,2026,1,January,Monday,15:00-16:00,59,4,in_person,45,3126,pan Gustaw Panasiewicz,child,A1,school,4,pani Bianka Kolanko,high,7,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,15,20,in_person,82.5,sibling_discount,74.25
26/01/2026,2026,1,January,Monday,16:00-17:00,40,1,online,45,3127,Fabian Zacharczuk,child,A2,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,0,Teams,90,none,90
26/01/2026,2026,1,January,Monday,16:00-17:00,45,1,online,90,3128,Roksana Mordal,pre_teen,B1,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,0,Zoom,180,long_lesson_discount,165.6
26/01/2026,2026,1,January,Monday,16:00-17:00,116,1,in_person,90,3129,pani Olga Krzykała,pre_teen,B1,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,40,in_person,180,long_lesson_discount,165.6
26/01/2026,2026,1,January,Monday,16:00-17:00,122,1,in_person,60,3130,Alex Czylok,teen,A2,school,1,Marcin Szymków,low,,Marcin Szymków,senior,120,mixed,Warsaw,completed,5,40,in_person,120,none,120
26/01/2026,2026,1,January,Monday,16:00-17:00,53,2,in_person,60,3131,Maurycy Pryk,child,A1,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,30,in_person,100,none,100
26/01/2026,2026,1,January,Monday,16:00-17:00,120,2,in_person,60,3132,Apolonia Kondej,pre_teen,A2,school,2,pani Agnieszka Słomiany,high,4,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,10,in_person,100,sibling_discount,90
26/01/2026,2026,1,January,Monday,16:00-17:00,16,4,in_person,45,3133,pani Sara Męcik,child,A1,school,4,pani Bianka Kolanko,high,,pani Bianka Kolanko,senior,110,in_person,Warsaw,cancelled_by_student,20,30,in_person,82.5,none,82.5
26/01/2026,2026,1,January,Monday,16:00-17:00,81,4,in_person,45,3134,Stanisław Strawa,child,A2,school,4,pani Bianka Kolanko,medium,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,10,40,in_person,82.5,none,82.5
26/01/2026,2026,1,January,Monday,16:00-17:00,85,4,in_person,60,3135,Marek Karwot,teen,A2,matura_basic,4,pani Bianka Kolanko,medium,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,10,30,in_person,110,none,110
26/01/2026,2026,1,January,Monday,16:00-17:00,102,4,in_person,60,3136,Mikołaj Rezmer,child,A1,school,4,pani Bianka Kolanko,medium,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,15,30,in_person,110,none,110
26/01/2026,2026,1,January,Monday,17:00-18:00,1,1,in_person,45,3137,Dariusz Bareja,child,A1,school,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,no_show,15,15,in_person,90,none,90
26/01/2026,2026,1,January,Monday,17:00-18:00,98,1,in_person,45,3138,pani Elżbieta Heleniak,child,A2,school,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,20,20,in_person,90,none,90
26/01/2026,2026,1,January,Monday,17:00-18:00,100,2,in_person,60,3139,Dorota Trąbka,child,A1,school,2,pani Agnieszka Słomiany,high,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,15,in_person,100,none,100
26/01/2026,2026,1,January,Monday,17:00-18:00,115,4,in_person,45,3140,Łukasz Hołota,pre_teen,B1,school,4,pani Bianka Kolanko,medium,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,10,10,in_person,82.5,none,82.5
26/01/2026,2026,1,January,Monday,18:00-19:00,34,1,in_person,60,3141,Patryk Siemieniec,teen,A2,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,40,in_person,120,none,120
26/01/2026,2026,1,January,Monday,18:00-19:00,37,1,in_person,60,3142,pani Agnieszka Kocaj,pre_teen,A2,school,1,Marcin Szymków,low,,Marcin Szymków,senior,120,mixed,Warsaw,completed,5,20,in_person,120,none,120
26/01/2026,2026,1,January,Monday,18:00-19:00,39,1,in_person,90,3143,pan Igor Kral,exam_prep,B1,matura_extended,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,20,20,in_person,180,long_lesson_discount,165.6
26/01/2026,2026,1,January,Monday,18:00-19:00,40,1,online,45,3144,Fabian Zacharczuk,child,A2,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,cancelled_by_tutor,15,0,Zoom,90,none,90
26/01/2026,2026,1,January,Monday,18:00-19:00,52,1,online,60,3145,pani Roksana Tatarek,exam_prep,B2,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,0,Teams,120,none,120
26/01/2026,2026,1,January,Monday,18:00-19:00,93,1,in_person,45,3146,Dariusz Zięciak,child,A2,school,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,20,10,in_person,90,none,90
26/01/2026,2026,1,January,Monday,18:00-19:00,101,2,in_person,90,3147,Juliusz Kaźmierczyk,exam_prep,B1,matura_basic,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,no_show,15,20,in_person,150,long_lesson_discount,138
26/01/2026,2026,1,January,Monday,18:00-19:00,57,4,in_person,60,3148,Sandra Famuła,exam_prep,B1,matura_extended,4,pani Bianka Kolanko,high,5,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,15,40,in_person,110,sibling_discount,99
26/01/2026,2026,1,January,Monday,18:00-19:00,67,4,in_person,90,3149,Ernest Chyb,teen,B1,school,4,pani Bianka Kolanko,low,,pani Bianka Kolanko,senior,110,in_person,Warsaw,cancelled_by_student,5,15,in_person,165,long_lesson_discount,151.8
26/01/2026,2026,1,January,Monday,19:00-20:00,2,2,in_person,45,3150,Borys Owczarczak,pre_teen,A2,school,2,pani Agnieszka Słomiany,high,9,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,20,25,in_person,75,sibling_discount,67.5
26/01/2026,2026,1,January,Monday,19:00-20:00,89,2,in_person,60,3151,Kalina Walo,adult,B1,conversation,2,pani Agnieszka Słomiany,low,1,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,35,in_person,100,sibling_discount,90
26/01/2026,2026,1,January,Monday,19:00-20:00,65,5,online,60,3152,Kamila Drabczyk,adult,B2,conversation,5,pani Aurelia Malcherek,low,,pani Aurelia Malcherek,junior,70,online,Warsaw,no_show,5,0,Teams,70,none,70
26/01/2026,2026,1,January,Monday,20:00-21:00,92,5,online,60,3153,Szymon Pochroń,adult,B2,conversation,5,pani Aurelia Malcherek,medium,,pani Aurelia Malcherek,junior,70,online,Warsaw,completed,10,0,Zoom,70,none,70
26/01/2026,2026,1,January,Monday,20:00-21:00,121,5,online,90,3154,Kornelia Rybus,adult,B2,general,5,pani Aurelia Malcherek,low,,pani Aurelia Malcherek,junior,70,online,Warsaw,completed,10,0,Zoom,105,long_lesson_discount,96.6
27/01/2026,2026,1,January,Tuesday,15:00-16:00,119,1,in_person,60,3155,Mateusz Kanik,pre_teen,A2,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,30,in_person,120,none,120
27/01/2026,2026,1,January,Tuesday,15:00-16:00,54,2,in_person,60,3156,Rafał Jarka,child,A1,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,30,in_person,100,none,100
27/01/2026,2026,1,January,Tuesday,15:00-16:00,94,2,in_person,45,3157,Eliza Ludwiniak,child,A2,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,35,in_person,75,none,75
27/01/2026,2026,1,January,Tuesday,15:00-16:00,104,2,in_person,45,3158,Jeremi Franaszek,child,A1,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,15,in_person,75,none,75
27/01/2026,2026,1,January,Tuesday,16:00-17:00,74,1,online,60,3159,pani Apolonia Pusz,pre_teen,A1,school,1,Marcin Szymków,medium,3,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,0,Teams,120,sibling_discount,108
27/01/2026,2026,1,January,Tuesday,16:00-17:00,111,1,online,60,3160,pani Adrianna Rapa,pre_teen,A2,school,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,0,Skype,120,none,120
27/01/2026,2026,1,January,Tuesday,16:00-17:00,94,2,in_person,45,3161,Eliza Ludwiniak,child,A2,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,35,in_person,75,none,75
27/01/2026,2026,1,January,Tuesday,16:00-17:00,79,3,online,60,3162,pan Jakub Sakwa,teen,A2,matura_basic,3,Elżbieta Borysiuk,medium,1,Elżbieta Borysiuk,mid,95,online,Warsaw,completed,10,0,Skype,95,sibling_discount,85.5
27/01/2026,2026,1,January,Tuesday,17:00-18:00,73,1,online,60,3163,Bruno Roszko,pre_teen,A1,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,0,Teams,120,none,120
27/01/2026,2026,1,January,Tuesday,17:00-18:00,78,1,in_person,60,3164,Dawid Sommer,teen,B1,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,15,in_person,120,none,120
27/01/2026,2026,1,January,Tuesday,17:00-18:00,58,2,in_person,90,3165,Tomasz Klinger,pre_teen,B1,school,2,pani Agnieszka Słomiany,low,4,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,5,25,in_person,150,sibling_and_long_lesson,127.5
27/01/2026,2026,1,January,Tuesday,17:00-18:00,77,3,online,60,3166,Kamila Mosiołek,teen,B1,school,3,Elżbieta Borysiuk,high,,Elżbieta Borysiuk,mid,95,online,Warsaw,completed,15,0,Teams,95,none,95
27/01/2026,2026,1,January,Tuesday,17:00-18:00,15,4,in_person,60,3167,Karina Talaśka,teen,A2,school,4,pani Bianka Kolanko,high,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,20,10,in_person,110,none,110
27/01/2026,2026,1,January,Tuesday,18:00-19:00,23,1,online,60,3168,pani Lidia Ciesielka,adult,C1,general,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,0,Teams,120,none,120
27/01/2026,2026,1,January,Tuesday,18:00-19:00,42,1,in_person,60,3169,Nela Megger,adult,C1,conversation,1,Marcin Szymków,low,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,35,in_person,120,none,120
27/01/2026,2026,1,January,Tuesday,18:00-19:00,88,1,in_person,90,3170,Sandra Moździerz,exam_prep,B2,matura_extended,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,15,in_person,180,long_lesson_discount,165.6
27/01/2026,2026,1,January,Tuesday,18:00-19:00,105,1,in_person,45,3171,Melania Suchora,child,A2,school,1,Marcin Szymków,high,6,Marcin Szymków,senior,120,mixed,Warsaw,completed,20,40,in_person,90,sibling_discount,81
27/01/2026,2026,1,January,Tuesday,18:00-19:00,20,2,online,60,3172,Ksawery Jurczuk,teen,B1,matura_basic,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,0,Teams,100,none,100
27/01/2026,2026,1,January,Tuesday,18:00-19:00,33,2,in_person,45,3173,Gaja Aleksiejuk,pre_teen,B1,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,20,in_person,75,none,75
27/01/2026,2026,1,January,Tuesday,18:00-19:00,125,2,online,60,3174,pani Malwina Parzonka,teen,B1,school,2,pani Agnieszka Słomiany,high,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,0,Skype,100,none,100
27/01/2026,2026,1,January,Tuesday,18:00-19:00,4,4,in_person,60,3175,Ewelina Postawa,teen,B1,matura_basic,4,pani Bianka Kolanko,low,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,5,10,in_person,110,none,110
27/01/2026,2026,1,January,Tuesday,18:00-19:00,57,4,in_person,60,3176,Sandra Famuła,exam_prep,B1,matura_extended,4,pani Bianka Kolanko,high,5,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,15,20,in_person,110,sibling_discount,99
27/01/2026,2026,1,January,Tuesday,19:00-20:00,72,2,online,90,3177,Dorota Jędrzejek,adult,B1,general,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,0,Skype,150,long_lesson_discount,138
27/01/2026,2026,1,January,Tuesday,20:00-21:00,56,1,in_person,90,3178,pan Bartek Cich,teen,A2,matura_basic,1,Marcin Szymków,medium,3,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,15,in_person,180,sibling_and_long_lesson,153
27/01/2026,2026,1,January,Tuesday,20:00-21:00,114,1,in_person,60,3179,pan Ignacy Woda,teen,B1,school,1,Marcin Szymków,low,10,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,10,in_person,120,sibling_discount,108
27/01/2026,2026,1,January,Tuesday,20:00-21:00,89,2,in_person,60,3180,Kalina Walo,adult,B1,conversation,2,pani Agnieszka Słomiany,low,1,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,35,in_person,100,sibling_discount,90
28/01/2026,2026,1,January,Wednesday,15:00-16:00,2,2,in_person,45,3181,Borys Owczarczak,pre_teen,A2,school,2,pani Agnieszka Słomiany,high,9,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,35,in_person,75,sibling_discount,67.5
28/01/2026,2026,1,January,Wednesday,15:00-16:00,32,2,online,60,3182,Leon Jędrusiak,pre_teen,A1,school,2,pani Agnieszka Słomiany,high,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,0,Teams,100,none,100
28/01/2026,2026,1,January,Wednesday,16:00-17:00,49,1,online,90,3183,Agnieszka Wawrzynek,teen,A2,matura_basic,1,Marcin Szymków,medium,7,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,0,Zoom,180,sibling_and_long_lesson,153
28/01/2026,2026,1,January,Wednesday,16:00-17:00,25,5,online,60,3184,Anna Maria Krakowczyk,teen,B1,school,5,pani Aurelia Malcherek,high,11,pani Aurelia Malcherek,junior,70,online,Warsaw,completed,15,0,Teams,70,sibling_discount,63
28/01/2026,2026,1,January,Wednesday,17:00-18:00,14,1,in_person,45,3185,Łukasz Przewoźna,child,A1,school,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,20,15,in_person,90,none,90
28/01/2026,2026,1,January,Wednesday,17:00-18:00,106,1,in_person,60,3186,pani Karina Sommer,teen,B1,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,10,in_person,120,none,120
28/01/2026,2026,1,January,Wednesday,17:00-18:00,29,2,in_person,60,3187,pan Rafał Krefta,teen,B1,matura_basic,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,30,in_person,100,none,100
28/01/2026,2026,1,January,Wednesday,18:00-19:00,9,1,online,60,3188,pan Łukasz Szramka,pre_teen,A1,school,1,Marcin Szymków,low,5,Marcin Szymków,senior,120,mixed,Warsaw,cancelled_by_student,5,0,Teams,120,sibling_discount,108
28/01/2026,2026,1,January,Wednesday,18:00-19:00,30,1,in_person,60,3189,pan Oliwier Bernatek,adult,C1,general,1,Marcin Szymków,medium,2,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,30,in_person,120,sibling_discount,108
28/01/2026,2026,1,January,Wednesday,18:00-19:00,49,1,online,90,3190,Agnieszka Wawrzynek,teen,A2,matura_basic,1,Marcin Szymków,medium,7,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,0,Teams,180,sibling_and_long_lesson,153
28/01/2026,2026,1,January,Wednesday,18:00-19:00,51,1,in_person,45,3191,Blanka Mroczko,child,A1,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,20,in_person,90,none,90
28/01/2026,2026,1,January,Wednesday,18:00-19:00,86,1,online,45,3192,pani Inga Holewa,pre_teen,A1,school,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,0,Skype,90,none,90
28/01/2026,2026,1,January,Wednesday,18:00-19:00,20,2,online,60,3193,Ksawery Jurczuk,teen,B1,matura_basic,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,0,Teams,100,none,100
28/01/2026,2026,1,January,Wednesday,18:00-19:00,87,2,online,60,3194,Liwia Kudłacik,teen,B1,school,2,pani Agnieszka Słomiany,high,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,20,0,Zoom,100,none,100
28/01/2026,2026,1,January,Wednesday,18:00-19:00,91,2,online,60,3195,Alan Jamrożek,adult,B2,conversation,2,pani Agnieszka Słomiany,low,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,5,0,Skype,100,none,100
28/01/2026,2026,1,January,Wednesday,18:00-19:00,12,4,in_person,90,3196,Tomasz Ciesielka,teen,A2,matura_basic,4,pani Bianka Kolanko,medium,,pani Bianka Kolanko,senior,110,in_person,Warsaw,no_show,15,40,in_person,165,long_lesson_discount,151.8
28/01/2026,2026,1,January,Wednesday,18:00-19:00,69,4,in_person,45,3197,Kalina Pogorzelec,child,A1,school,4,pani Bianka Kolanko,medium,,pani Bianka Kolanko,senior,110,in_person,Warsaw,no_show,15,30,in_person,82.5,none,82.5
28/01/2026,2026,1,January,Wednesday,19:00-20:00,83,1,online,60,3198,Tola Chylak,teen,A2,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,0,Zoom,120,none,120
28/01/2026,2026,1,January,Wednesday,19:00-20:00,24,2,in_person,60,3199,Leonard Rode,adult,B2,general,2,pani Agnieszka Słomiany,low,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,10,in_person,100,none,100
28/01/2026,2026,1,January,Wednesday,19:00-20:00,91,2,online,60,3200,Alan Jamrożek,adult,B2,conversation,2,pani Agnieszka Słomiany,low,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,5,0,Skype,100,none,100
28/01/2026,2026,1,January,Wednesday,19:00-20:00,97,2,in_person,60,3201,Anastazja Helman,pre_teen,B1,school,2,pani Agnieszka Słomiany,high,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,20,in_person,100,none,100
28/01/2026,2026,1,January,Wednesday,19:00-20:00,95,5,online,60,3202,Igor Szykuła,teen,B1,school,5,pani Aurelia Malcherek,medium,,pani Aurelia Malcherek,junior,70,online,Warsaw,completed,10,0,Skype,70,none,70
28/01/2026,2026,1,January,Wednesday,20:00-21:00,38,1,in_person,90,3203,Ada Bartocha,adult,B2,conversation,1,Marcin Szymków,low,8,Marcin Szymków,senior,120,mixed,Warsaw,cancelled_by_student,10,25,in_person,180,sibling_and_long_lesson,153
28/01/2026,2026,1,January,Wednesday,20:00-21:00,21,2,in_person,60,3204,Oskar Szok,teen,B1,matura_basic,2,pani Agnieszka Słomiany,low,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,15,in_person,100,none,100
28/01/2026,2026,1,January,Wednesday,20:00-21:00,62,2,online,90,3205,Marianna Skonieczka,teen,B1,matura_basic,2,pani Agnieszka Słomiany,low,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,0,Zoom,150,long_lesson_discount,138
28/01/2026,2026,1,January,Wednesday,20:00-21:00,108,2,in_person,90,3206,Mieszko Fugiel,adult,B1,conversation,2,pani Agnieszka Słomiany,medium,7,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,15,in_person,150,sibling_and_long_lesson,127.5
28/01/2026,2026,1,January,Wednesday,20:00-21:00,117,3,online,60,3207,Łukasz Nalewajek,exam_prep,B2,matura_basic,3,Elżbieta Borysiuk,low,,Elżbieta Borysiuk,mid,95,online,Warsaw,completed,5,0,Skype,95,none,95
28/01/2026,2026,1,January,Wednesday,20:00-21:00,65,5,online,60,3208,Kamila Drabczyk,adult,B2,conversation,5,pani Aurelia Malcherek,low,,pani Aurelia Malcherek,junior,70,online,Warsaw,completed,10,0,Teams,70,none,70
29/01/2026,2026,1,January,Thursday,15:00-16:00,13,1,in_person,45,3209,pani Klara Sinkiewicz,child,A2,school,1,Marcin Szymków,high,2,Marcin Szymków,senior,120,mixed,Warsaw,completed,20,40,in_person,90,sibling_discount,81
29/01/2026,2026,1,January,Thursday,15:00-16:00,50,1,online,60,3210,pani Julianna Galica,pre_teen,A2,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,no_show,10,0,Skype,120,none,120
29/01/2026,2026,1,January,Thursday,15:00-16:00,70,2,in_person,60,3211,Tomasz Gronkiewicz,pre_teen,A1,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,40,in_person,100,none,100
29/01/2026,2026,1,January,Thursday,16:00-17:00,3,1,online,60,3212,Ryszard Welenc,child,A1,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,0,Teams,120,none,120
29/01/2026,2026,1,January,Thursday,16:00-17:00,6,1,online,60,3213,Juliusz Mejer,pre_teen,B1,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,cancelled_by_student,15,0,Skype,120,none,120
29/01/2026,2026,1,January,Thursday,16:00-17:00,14,1,in_person,45,3214,Łukasz Przewoźna,child,A1,school,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,20,30,in_person,90,none,90
29/01/2026,2026,1,January,Thursday,16:00-17:00,44,1,in_person,60,3215,Nela Kurp,child,A2,school,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,35,in_person,120,none,120
29/01/2026,2026,1,January,Thursday,16:00-17:00,48,1,in_person,60,3216,Inga Pyc,pre_teen,A2,school,1,Marcin Szymków,low,10,Marcin Szymków,senior,120,mixed,Warsaw,completed,5,20,in_person,120,sibling_discount,108
29/01/2026,2026,1,January,Thursday,16:00-17:00,122,1,in_person,60,3217,Alex Czylok,teen,A2,school,1,Marcin Szymków,low,,Marcin Szymków,senior,120,mixed,Warsaw,completed,5,35,in_person,120,none,120
29/01/2026,2026,1,January,Thursday,16:00-17:00,123,1,in_person,60,3218,Igor Miśkowiec,teen,A2,matura_basic,1,Marcin Szymków,medium,9,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,30,in_person,120,sibling_discount,108
29/01/2026,2026,1,January,Thursday,16:00-17:00,100,2,in_person,60,3219,Dorota Trąbka,child,A1,school,2,pani Agnieszka Słomiany,high,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,20,20,in_person,100,none,100
29/01/2026,2026,1,January,Thursday,17:00-18:00,88,1,in_person,90,3220,Sandra Moździerz,exam_prep,B2,matura_extended,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,40,in_person,180,long_lesson_discount,165.6
29/01/2026,2026,1,January,Thursday,17:00-18:00,90,1,in_person,60,3221,pan Przemysław Doroszuk,exam_prep,B1,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,20,in_person,120,none,120
29/01/2026,2026,1,January,Thursday,17:00-18:00,107,1,in_person,60,3222,Radosław Samson,teen,B1,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,cancelled_by_student,15,10,in_person,120,none,120
29/01/2026,2026,1,January,Thursday,17:00-18:00,36,2,in_person,60,3223,Iwo Brzęk,exam_prep,B2,matura_basic,2,pani Agnieszka Słomiany,low,12,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,no_show,10,20,in_person,100,sibling_discount,90
29/01/2026,2026,1,January,Thursday,17:00-18:00,71,2,online,60,3224,Leonard Sobuś,teen,A2,matura_basic,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,0,Zoom,100,none,100
